Folder Path,Layer File,Layer Name,Layer Type,Data Source,Symbology Type,Colors Used (first 10),Uses Multiple Colors,Color Notes,Line Widths,Transparency,Estimated Contrast Issues,Labels Enabled,Font Name,Font Size,Font Bold,Font Color,Halo Enabled,Halo Color,Halo Size,Label Issues,Popup Enabled,Popup Fields Count,Popup Fields (sample),Min Scale,Max Scale,Extraction Notes
IPM\Treatments,Perennials.lyr,Perennials,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#c500ff,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Phragmites.lyr,Phragmites,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#00e6a9,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Poison Hemlock.lyr,Poison Hemlock,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffffbe,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Poison Ivy.lyr,Poison Ivy,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ff5500,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Privet.lyr,Privet,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#a80000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Purple Loosestrife.lyr,Purple Loosestrife,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#c500ff,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Queen of the Meadow.lyr,Queen of the Meadow,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#bed2ff,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Reed Canarygrass.lyr,Reed Canarygrass,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#d1ff73,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Russian Knapweed.lyr,Russian Knapweed,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#e8beff,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Russian Olive.lyr,Russian Olive,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#a8a800,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Russian Wheat Aphid.lyr,Russian Wheat Aphid,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffbee8,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Rust.lyr,Rust,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#897044,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Salt Cedar _ Tamarisk.lyr,Salt Cedar / Tamarisk,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ff00c5,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Scentless Camomile.lyr,Scentless Camomile,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffff73,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Scotch Thistle.lyr,Scotch Thistle,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#e8beff,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Smooth Brome.lyr,Smooth Brome,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#73b2ff,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Spotted Knapweed.lyr,Spotted Knapweed,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#cd6699,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Sulfur Cinquefoil.lyr,Sulfur Cinquefoil,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#e9ffbe,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Tall Oatgrass.lyr,Tall Oatgrass,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.""COBNTDOMAIN\PHILC2"".%vwgTreatmentPolys",SimpleRenderer,#ffaa00,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Timothy.lyr,Timothy,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffebaf,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Tree of Heaven.lyr,Tree of Heaven,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#cd8966,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Volunteer Rye.lyr,Volunteer Rye,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#98e600,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Wayfaring Tree.lyr,Wayfaring Tree,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#c7d79e,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,White Campion.lyr,White Campion,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#e3e3ff,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,White Horehound.lyr,White Horehound,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#d69dbc,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Yellow Iris.lyr,Yellow Iris,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#d3ffbe,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Yellow Starthistle.lyr,Yellow Starthistle,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#f5f57a,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,Yellow Toadflax.lyr,Yellow Toadflax,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffff00,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Absinth Wormwood,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffaa00,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Alfalfa Weevil,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffebbe,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Annuals,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#bee8ff,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Barberry,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#0084a8,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Biennials,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#bee8ff,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Bladder Senna,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#a80000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Bouncing Bet,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffbee8,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Bull Thistle,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#d68589,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Canada Thistle,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffd37f,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Cattail,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#e9ffbe,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Cheatgrass,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Chicory,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#cdaa66,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Common Buckthorn,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#a80000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Common Burdock,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#73004f,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Common Tansy,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#446589,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Common Teasel,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ff0000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Cotoneaster,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#e9ffbe,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Crack Willow,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#b3fc63,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Creeping Bellflower,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#c500ff,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Crown Vetch,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#b4d79e,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Cut-leaved Teasel,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#e6e600,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Dalmatian Toadflax,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#00ffc5,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Dame's Rocket,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ff73df,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Dianthus,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ff73df,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Diffuse Knapweed,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#e8beff,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Dyer's Woad,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#d69dbc,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Ecosystem Health,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#894444,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Elm,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#898944,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Eurasian Water-Milfoil,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffaa00,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Field Bindweed,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ff5500,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Fleas,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#cd8966,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Foxglove,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#fa3600,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Garden Loosestrife,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#9ebbd7,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Garlic Mustard,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffaa00,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Green Ash,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#a80000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Hairy-Willow Herb,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#0070ff,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Himilayan Blackberry,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#704489,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Hoary Cress / Short Whitetop,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#9eaad7,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Honeysuckle,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffbee8,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Houndstongue,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffd37f,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
IPM\Treatments,_All IPM Treatment Polygons By Species.lyr,Insects,Feature,"Server=OSMPGIS,Instance=sdeIPM,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeIPM.DBO.%vwgTreatmentPolys",SimpleRenderer,#ffebbe,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
