Folder Path,Layer File,Layer Name,Layer Type,Data Source,Symbology Type,Colors Used (first 10),Uses Multiple Colors,Color Notes,Line Widths,Transparency,Estimated Contrast Issues,Labels Enabled,Font Name,Font Size,Font Bold,Font Color,Halo Enabled,Halo Color,Halo Size,Label Issues,Popup Enabled,Popup Fields Count,Popup Fields (sample),Min Scale,Max Scale,Extraction Notes
Transportation,RTD_Bus_Lightrail_Facilities_Routes.lyr,Bus Routes,Feature,https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer;URL=https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer/4,SimpleRenderer,#f1983c,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,RTD_Bus_Lightrail_Facilities_Routes.lyr,Non RTD Routes,Feature,https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer;URL=https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer/5,SimpleRenderer,#6ecffc,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,RTD_Bus_Lightrail_Facilities_Routes.lyr,Lightrail Lines,Feature,https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer;URL=https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer/6,SimpleRenderer,#a900e6,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,RTD_Bus_Lightrail_Facilities_Routes.lyr,FlexRide Regions,Feature,https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer;URL=https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer/7,SimpleRenderer,#9eaad7,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,Transportation (2018 Symbology With Annotation).lyr,Railroads,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Railroads",SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,Transportation (2018 Symbology With Annotation).lyr,Highway Shields,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.HighwayShields",,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,Transportation (2018 Symbology With Annotation).lyr,Highway,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#686868,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,Transportation (2018 Symbology With Annotation).lyr,Major Road Names,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.MajorRoadNames",,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,Transportation (2018 Symbology With Annotation).lyr,Arterial,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#000000,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,Transportation (2018 Symbology With Annotation).lyr,Boulder Street Names,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.StreetNames",,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,Transportation (2018 Symbology With Annotation).lyr,Street,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#828282,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,Transportation (With Auto-Labels).lyr,Highway,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#a8a800,No,,,,,Yes,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,Transportation (With Auto-Labels).lyr,Arterial,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#9c9c9c,No,,,,,Yes,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,Transportation (With Auto-Labels).lyr,Street,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#9c9c9c,No,,,,,Yes,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,Transportation (With Auto-Labels).lyr,Service,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#828282,No,,,,,Yes,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation,Transportation (With Auto-Labels).lyr,Railroads,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Railroads",SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Boulder County Mile Markers_20230724.lyr,Boulder County Mile Markers,Feature,"Server=regis1.bouldercounty.org,Instance=boco,Database Platform=SQL Server,User=xbo,Version=sde.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=boco.TRANSPORTATION.MileMarkers",SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Hwy36.lyr,Hwy36,Feature,E:\Layers\MapFiles\Emergency\DATA\Hwy36,UniqueValueRenderer,#686868,Yes,,,,,Yes,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Roads_20211027.lyr,Highway,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#a8a800,No,,,,,Yes,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Roads_20211027.lyr,Arterial,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#9c9c9c,No,,,,,Yes,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Roads_20211027.lyr,Street,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#9c9c9c,No,,,,,Yes,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Roads_20211027.lyr,Service,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#828282,No,,,,,Yes,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Roads_withNoLinesButLabeledOnCenterLine.lyr,HighwayShields,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.HighwayShields",,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Roads_withNoLinesButLabeledOnCenterLine.lyr,Highway,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#f0f0f0,Yes,,,,,Yes,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Roads_withNoLinesButLabeledOnCenterLine.lyr,Major Road Names,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.MajorRoadNames",,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Roads_withNoLinesButLabeledOnCenterLine.lyr,Arterial,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#f0f0f0,Yes,,,,,Yes,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Roads_withNoLinesButLabeledOnCenterLine.lyr,Boulder Street Names,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.StreetNames",,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Roads_withNoLinesButLabeledOnCenterLine.lyr,Street,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#f0f0f0,Yes,,,,,Yes,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Transportation (2018 Symbology With Annotation)_20230725.lyr,Boulder County Mile Markers,Feature,"Server=regis1.bouldercounty.org,Instance=boco,Database Platform=SQL Server,User=xbo,Version=sde.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=boco.TRANSPORTATION.MileMarkers",SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Transportation (2018 Symbology With Annotation)_20230725.lyr,Railroads,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Railroads",SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Transportation (2018 Symbology With Annotation)_20230725.lyr,Highway Shields,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.HighwayShields",,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Transportation (2018 Symbology With Annotation)_20230725.lyr,Highway,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#686868,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Transportation (2018 Symbology With Annotation)_20230725.lyr,Major Road Names,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.MajorRoadNames",,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Transportation (2018 Symbology With Annotation)_20230725.lyr,Arterial,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#000000,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Transportation (2018 Symbology With Annotation)_20230725.lyr,Boulder Street Names,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.StreetNames",,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
Transportation\_Archive,Transportation (2018 Symbology With Annotation)_20230725.lyr,Street,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#828282,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA,TSA Boundaries.lyr,All TSA Boundaries,Feature,"Server=osmpgis,Instance=sdePlanning,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Feature Dataset=sdePlanning.DBO.Management_Areas,Dataset=sdePlanning.DBO.TSA",SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA,TSA Boundaries.lyr,North,Feature,"Server=osmpgis,Instance=sdePlanning,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Feature Dataset=sdePlanning.DBO.Management_Areas,Dataset=sdePlanning.DBO.TSA",SimpleRenderer,#a900e6,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA,TSA Boundaries.lyr,East,Feature,"Server=osmpgis,Instance=sdePlanning,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Feature Dataset=sdePlanning.DBO.Management_Areas,Dataset=sdePlanning.DBO.TSA",SimpleRenderer,#a80084,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA,TSA Boundaries.lyr,South,Feature,"Server=osmpgis,Instance=sdePlanning,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Feature Dataset=sdePlanning.DBO.Management_Areas,Dataset=sdePlanning.DBO.TSA",SimpleRenderer,#ff73df,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA,TSA Boundaries.lyr,West,Feature,"Server=osmpgis,Instance=sdePlanning,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Feature Dataset=sdePlanning.DBO.Management_Areas,Dataset=sdePlanning.DBO.TSA",SimpleRenderer,#ffbee8,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,2012_2015 Non-Compliance and Maintenance Issues.lyr,2012/2015 NCMIs,Feature,E:\MapFiles\TSA\NorthTSA\InventoryReport\Data\InventoryReportData.gdb\TCM_NCMI_12_15Combo_FeeMgd,SimpleRenderer,#fa3411,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,2012_2015 Non-Compliance and Maintenance Issues.lyr,2012/2015 NCMIs,Feature,E:\MapFiles\TSA\NorthTSA\InventoryReport\Data\InventoryReportData.gdb\TCM_NCMI_12_15Combo_FeeMgd,UniqueValueRenderer,"#ff0000, #c500ff, #55ff00, #0070ff, #ff73df, #73dfff, #42a672, #e69800",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,HighwayShields,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\HighwayShields,,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,NTSA Boundary,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\NTSA_Boundary,SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,NorthTSA_FigureShadow,Feature,E:\MapFiles\TSA\NorthTSA\Data\Carto.gdb\Boundary_FigureShadow,SimpleRenderer,#686868,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Whitewash_Rep,Feature,E:\MapFiles\TSA\NorthTSA\Data\Carto.gdb\Whitewash,,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Error analyzing symbology: ; Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,buffer_MultipleRingBuffer,Feature,E:\MapFiles\TSA\NorthTSA\Data\Carto.gdb\buffer_vignette,SimpleRenderer,#eee5c7,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,OSMP Access,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Trailheads,UniqueValueRenderer,#55ff00,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,BoCoTrailheads,Feature,E:\MapFiles\TSA\NorthTSA\Data\Carto.gdb\BoCoTrailheads,,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,OtherRoadLabels,Feature,E:\MapFiles\TSA\NorthTSA\Data\Carto.gdb\OtherRoadLabels,,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Place Names,Feature,"Server=OSMPGIS3,Instance=sdeTopography,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTopography.DBO.Place_Names",,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,OSMP Trailhead Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\OSMPtrailheadNames,,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,OSMP Trail Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\OSMPtrailNames,,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Non-OSMP Trail Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\TrailName_Other,,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,OSMP Property Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\OSMPpropertyNames_NTSA,,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Boulder County Trailhead,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\BOCO_Trailheads,UniqueValueRenderer,#ffffff,Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,NTSA Subareas,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\NTSA_SubAreas,SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Major Road Names,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.MajorRoadNames",,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Arterial,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#828282,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Highway,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#828282,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,OSMP Managed Trails - NTSA,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Trails,UniqueValueRenderer,"#000000, #9c9c9c",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,OSMP Managed Trails - System,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Trails,UniqueValueRenderer,"#000000, #9c9c9c",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Boulder County Open Space Trail,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\BOCO_Trails,UniqueValueRenderer,#ffaa00,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,All Other Trails,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Trails_Other,UniqueValueRenderer,#ffaa00,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,City of Boulder Bike and Ped System,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\BIKE_PED_SYSTEM,UniqueValueRenderer,#ffaa00,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Boulder Street Names,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.StreetNames",,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Street,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#b2b2b2,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Lake Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\LakeName,,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Lakes,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Lakes,UniqueValueRenderer,,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Creek Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\CreekName,,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Ditch Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\DitchName,,,No,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,Hydrology,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\HYDROLOGY,UniqueValueRenderer,#73b2ff,Yes,,,,,Yes,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,OSMP Lands - Just Boundaries,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Properties,UniqueValueRenderer,#000000,Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,OSMP Land  - Generic,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Properties,UniqueValueRenderer,"#a87000, #cdaa66",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,OSMP Land  - Fee & CE,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Properties,UniqueValueRenderer,"#a87000, #cdaa66",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
TSA\NTSA,Base Data.lyr,OSMP Land - System,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Properties,UniqueValueRenderer,"#a87000, #cdaa66",Yes,,,,,No,,,No,,No,,,,Unknown,0,,,,Popup information not fully accessible programmatically - please verify in Map Properties
